map,t1_avg_elo,t1_elo_std,t1_min_elo,t1_max_elo,t1_avg_kd,t1_avg_hs_pct,t1_avg_win_rate,t1_avg_matches,t1_avg_level,t2_avg_elo,t2_elo_std,t2_min_elo,t2_max_elo,t2_avg_kd,t2_avg_hs_pct,t2_avg_win_rate,t2_avg_matches,t2_avg_level,elo_diff,kd_diff,wr_diff,team1_win,score_diff,elo_ratio,kd_ratio,experience_ratio,elo_total,elo_spread_diff,hs_diff,level_diff,t1_consistency,t2_consistency
de_dust2,427.178099151875,172.96,170.97809915187503,648.9780991518751,0.826,39.6,42.2,550.4,1.4,413.57809915187505,150.7,181.97809915187503,592.9780991518751,0.738,40.8,43.4,239.0,1.2,13.599999999999966,0.088,-1.2,1,5.0,1.0328837528580201,1.119241192411924,2.3029288702928867,840.7561983037501,22.26000000000002,-1.1999999999999957,0.19999999999999996,0.005748447919061853,0.006591957811470007
de_dust2,536.2143911552416,271.32,206.01439115524164,762.0143911552416,0.858,44.0,41.4,447.6,1.6,536.0143911552416,277.1,101.01439115524158,806.0143911552416,0.918,36.2,45.8,439.6,2.0,0.20000000000004547,-0.06,-4.4,0,-7.0,1.0003731243102802,0.9346405228758169,1.0181983621474067,1072.2287823104832,-5.78000000000003,7.799999999999997,-0.3999999999999999,0.003672150411280846,0.0035958288385472847
de_dust2,1151.223127738025,76.18,1064.223127738025,1272.223127738025,0.958,39.2,53.6,90.6,5.0,1162.0231277380249,91.92,1056.223127738025,1239.223127738025,1.094,41.0,53.4,144.6,5.6,-10.799999999999955,-0.136,0.2,0,-4.0,0.9907058648470938,0.8756855575868372,0.6265560165975104,2313.2462554760496,-15.739999999999995,-1.7999999999999972,-0.5999999999999996,0.012956724540036277,0.01076194575979337
de_dust2,1128.9952479765793,256.21,848.5952479765792,1467.5952479765792,0.9,52.4,35.6,236.4,4.8,1106.7952479765793,202.37,843.5952479765792,1281.5952479765792,1.024,46.0,52.0,168.8,5.0,22.200000000000045,-0.124,-16.4,0,-12.0,1.0200579104767442,0.87890625,1.400473933649289,2235.790495953159,53.839999999999975,6.399999999999999,-0.20000000000000018,0.003887873721861514,0.004917146088410287
de_dust2,1218.7156225795873,242.86,1013.9156225795873,1623.9156225795873,0.996,42.6,52.8,212.6,5.6,1134.9156225795873,156.3,865.9156225795873,1275.9156225795873,1.024,45.6,47.8,128.4,4.8,83.79999999999995,-0.028,5.0,1,11.0,1.0738380883413414,0.97265625,1.6557632398753892,2353.631245159175,86.56,-3.0,0.7999999999999998,0.004100713524153202,0.006357279084551811
de_mirage,1442.7049797302411,117.43,1303.7049797302411,1596.7049797302411,1.132,45.4,49.8,488.4,6.8,1432.9049797302412,79.34,1319.7049797302411,1540.7049797302411,1.018,43.4,51.6,407.4,7.0,9.799999999999955,0.114,-1.8,0,-4.0,1.0068392532223909,1.111984282907662,1.198821796759941,2875.609959460482,38.09,2.0,-0.20000000000000018,0.008443806467955754,0.012447099825740602
de_anubis,1630.2186933909657,116.56,1510.6186933909657,1796.6186933909657,0.992,44.4,49.8,1118.2,7.8,1621.6186933909657,94.17,1520.6186933909657,1722.6186933909657,1.052,42.4,49.6,909.2,8.0,8.599999999999909,-0.06,0.2,0,-7.0,1.0053033429098035,0.9429657794676806,1.2298724153101628,3251.8373867819314,22.39,2.0,-0.20000000000000018,0.008506294658046955,0.010507512871703267
de_dust2,1670.8518712924706,76.05,1578.4518712924705,1761.4518712924705,1.034,43.0,48.6,1402.0,8.2,1650.6518712924706,155.74,1448.4518712924705,1838.4518712924705,1.068,45.2,49.2,1192.0,8.0,20.200000000000045,-0.034,-0.6,1,3.0,1.0122375894949813,0.9681647940074906,1.1761744966442953,3321.5037425849414,-79.69000000000001,-2.200000000000003,0.1999999999999993,0.012978585334198572,0.006379992344009187
de_mirage,1667.4183127729752,214.34,1336.6183127729753,1868.6183127729753,1.074,43.0,49.0,853.6,8.4,1700.6183127729753,130.27,1478.6183127729753,1818.6183127729753,1.076,43.6,50.4,933.4,8.0,-33.200000000000045,-0.002,-1.4,1,2.0,0.9804776887614098,0.9981412639405205,0.9145061067066639,3368.0366255459503,84.07,-0.6000000000000014,0.40000000000000036,0.004643819076808767,0.007617886798202178
de_inferno,1608.576872261975,138.56,1429.776872261975,1796.776872261975,1.056,42.0,49.8,1528.6,8.0,1597.776872261975,109.3,1438.776872261975,1700.776872261975,1.04,44.0,49.0,1084.8,7.6,10.799999999999955,0.016,0.8,1,8.0,1.0067593918697235,1.0153846153846153,1.4091076696165192,3206.35374452395,29.260000000000005,-2.0,0.40000000000000036,0.0071653768988248785,0.009066183136899365
de_mirage,1126.3885299495137,85.2,1009.3885299495137,1236.3885299495137,1.122,49.0,59.6,76.6,5.0,1120.9885299495136,86.11,1003.3885299495137,1232.3885299495137,1.02,36.6,49.6,72.4,5.0,5.400000000000091,0.102,10.0,1,10.0,1.0048171768539356,1.1,1.0580110497237567,2247.3770598990272,-0.9099999999999966,12.399999999999999,0.0,0.01160092807424594,0.011479738261967628
de_inferno,915.3334269405372,104.52,780.3334269405372,1012.3334269405372,1.03,43.6,47.2,105.6,3.6,952.5334269405372,208.01,663.3334269405372,1228.3334269405373,0.896,38.4,43.0,97.0,3.8,-37.200000000000045,0.134,4.2,1,2.0,0.9609462524381076,1.1495535714285714,1.088659793814433,1867.8668538810743,-103.49,5.200000000000003,-0.19999999999999973,0.009476876421531463,0.004784460073680686
de_mirage,682.3843476188215,89.84,555.7843476188215,769.7843476188215,0.982,42.6,46.2,150.0,2.4,629.3843476188215,299.58,149.78434761882147,967.7843476188215,0.816,41.6,43.2,703.8,2.2,53.0,0.166,3.0,1,6.0,1.0842092756207193,1.2034313725490198,0.2131287297527707,1311.768695237643,-209.73999999999998,1.0,0.19999999999999973,0.011008366358432407,0.0033269013241067273
de_ancient,2500.5563620212765,95.41,2351.9563620212766,2599.9563620212766,1.118,48.2,51.6,2189.2,10.0,2416.1563620212764,384.93,1802.9563620212766,2755.9563620212766,1.112,48.8,49.8,1428.6,9.8,84.40000000000009,0.006,1.8,1,3.0,1.0349315140885145,1.0053956834532374,1.5324093518129638,4916.7127240425525,-289.52,-0.5999999999999943,0.1999999999999993,0.010372368011617053,0.002591143471614023
de_dust2,2567.1683082089457,26.09,2528.568308208946,2595.568308208946,1.096,46.6,50.8,2358.2,10.0,2573.1683082089457,49.52,2539.568308208946,2654.568308208946,1.12,52.2,51.4,2151.0,10.0,-6.0,-0.024,-0.6,0,-8.0,0.997668244249372,0.9785714285714285,1.096327289632729,5140.3366164178915,-23.430000000000003,-5.600000000000001,0.0,0.0369139904023625,0.01979414093428345
de_dust2,2672.6095800088274,156.45,2465.6095800088274,2874.6095800088274,1.166,53.8,52.0,1689.2,10.0,2650.2095800088273,465.63,2078.6095800088274,3153.6095800088274,1.14,43.6,53.0,3371.0,10.0,22.40000000000009,0.026,-1.0,1,8.0,1.0084521617342903,1.0228070175438597,0.5010975971521804,5322.819160017654,-309.18,10.199999999999996,0.0,0.0063512226103524935,0.0021430255234339843
de_dust2,2802.4297651114343,184.88,2540.0297651114342,3052.0297651114342,1.194,51.8,52.4,1519.4,10.0,2702.0297651114342,354.28,2370.0297651114342,3109.0297651114342,1.116,43.2,52.2,3805.0,10.0,100.40000000000009,0.078,0.2,0,-2.0,1.0371572516692316,1.0698924731182795,0.39931668856767416,5504.459530222868,-169.39999999999998,8.599999999999994,0.0,0.005379814934366258,0.002814681378068003
de_dust2,2749.9309772679,256.44,2297.3309772679,2909.3309772679,1.238,53.8,56.0,1277.0,10.0,2745.3309772679,354.28,2413.3309772679,3152.3309772679,1.116,43.2,52.2,3805.0,10.0,4.599999999999909,0.122,3.8,1,7.0,1.00167557210336,1.1093189964157706,0.33561103810775295,5495.261954535799,-97.83999999999997,10.599999999999994,0.0,0.003884400248601616,0.002814681378068003
de_mirage,3728.7069693400385,207.1,3373.9069693400384,3900.9069693400384,1.214,54.4,52.0,6623.6,10.0,3743.9069693400384,306.23,3270.9069693400384,4125.906969340038,1.188,52.0,54.4,5381.4,10.0,-15.199999999999818,0.026,-2.4,0,-2.0,0.9959400700593052,1.0218855218855218,1.230832125469209,7472.613938680077,-99.13000000000002,2.3999999999999986,0.0,0.004805382027871216,0.0032548904729355855
de_mirage,3545.903824193759,567.1,3029.903824193759,4435.90382419376,1.21,48.6,54.6,5836.2,10.0,3575.103824193759,449.34,3055.903824193759,4124.90382419376,1.174,48.0,53.4,5826.4,10.0,-29.199999999999818,0.036,1.2,0,-3.0,0.9918324050332762,1.030664395229983,1.0016819991761636,7121.007648387518,117.76000000000005,0.6000000000000014,0.0,0.0017602534765006161,0.0022205444775058847
de_dust2,3476.86289955058,515.99,2916.6628995505803,4125.66289955058,1.152,51.0,53.4,3225.6,10.0,3495.4628995505805,299.99,3096.6628995505803,3812.6628995505803,1.136,51.6,52.4,5276.4,10.0,-18.600000000000364,0.016,1.0,1,5.0,0.9946788163586597,1.0140845070422535,0.6113259040254719,6972.325799101161,216.0,-0.6000000000000014,0.0,0.001934273390200971,0.00332236951393734
de_dust2,3662.6963776536277,443.79,3200.496377653628,4290.496377653628,1.182,46.8,51.6,5991.4,10.0,3669.6963776536277,500.03,3195.496377653628,4277.496377653628,1.196,50.8,53.0,5697.8,10.0,-7.0,-0.014,-1.4,0,-3.0,0.9980924852413878,0.9882943143812709,1.0515286601846325,7332.392755307255,-56.23999999999995,-4.0,0.0,0.0022482519840823756,0.0019958884697523103
de_mirage,3723.1209067219456,231.8,3547.1209067219456,4130.120906721946,1.172,50.0,52.2,4017.8,10.0,3679.5209067219457,424.48,3263.1209067219456,4364.120906721946,1.14,47.8,51.6,6433.6,10.0,43.59999999999991,0.032,0.6,1,5.0,1.011849368737204,1.0280701754385966,0.6245026112907237,7402.641813443892,-192.68,2.200000000000003,0.0,0.0042955326460481094,0.0023502867349816676
de_inferno,2982.436629407732,110.93,2842.2366294077324,3090.2366294077324,1.078,45.4,50.4,4895.0,10.0,2965.2366294077324,95.91,2854.2366294077324,3117.2366294077324,1.164,47.8,50.8,3598.8,10.0,17.199999999999818,-0.086,-0.4,1,12.0,1.005800548876747,0.9261168384879727,1.3601756140935868,5947.673258815465,15.02000000000001,-2.3999999999999986,0.0,0.00893415527561869,0.010318852543597152
de_anubis,2924.6273088647895,117.16,2778.8273088647893,3089.8273088647893,1.146,45.2,52.2,2588.2,10.0,2927.027308864789,269.9,2563.8273088647893,3292.8273088647893,1.128,50.8,52.0,2233.0,10.0,-2.399999999999636,0.018,0.2,0,-2.0,0.9991800554806131,1.0159574468085106,1.1590685176892073,5851.654617729579,-152.73999999999998,-5.599999999999994,0.0,0.008463100880162491,0.00369139904023625
de_mirage,3001.723780616903,105.05,2854.3237806169027,3127.3237806169027,1.158,50.6,52.4,2200.0,10.0,3011.123780616903,285.26,2581.3237806169027,3312.3237806169027,1.138,49.2,52.0,1679.6,10.0,-9.400000000000091,0.02,0.4,1,2.0,0.9968782419173501,1.0175746924428823,1.3098356751607527,6012.847561233806,-180.20999999999998,1.3999999999999986,0.0,0.00942951438000943,0.003493327744008943
de_anubis,3225.0518712924704,175.82,2995.4518712924705,3414.4518712924705,1.17,52.0,52.2,2893.2,10.0,3204.8518712924706,185.56,2983.4518712924705,3416.4518712924705,1.208,49.0,53.4,2014.8,10.0,20.199999999999818,-0.038,-1.2,0,-2.0,1.0063029434155575,0.9685430463576159,1.4359737939249553,6429.903742584941,-9.740000000000009,3.0,0.0,0.005655468838366701,0.005360205831903945
de_dust2,2431.9059534554412,122.82,2226.7059534554414,2532.7059534554414,1.102,46.6,51.4,1285.2,10.0,2449.9059534554412,345.02,2009.7059534554414,2972.7059534554414,1.124,47.8,53.6,1371.2,9.8,-18.0,-0.022,-2.2,1,4.0,0.9926527791915392,0.9804270462633452,0.9372812135355892,4881.8119069108825,-222.2,-1.1999999999999957,0.1999999999999993,0.008076239702794379,0.002890006358013988
de_mirage,2268.843173427575,267.8,1991.0431734275749,2712.043173427575,1.102,50.2,50.4,2965.4,9.8,2268.2431734275747,207.87,1952.0431734275749,2512.043173427575,1.164,44.6,51.4,1050.0,9.8,0.6000000000003638,-0.062,-1.0,0,-3.0,1.0002645219026907,0.9467353951890036,2.824190476190476,4537.08634685515,59.93000000000001,5.600000000000001,0.0,0.003720238095238095,0.004787666969885575
de_mirage,2556.6295259218023,363.7,2214.6295259218023,3070.6295259218023,1.216,51.8,53.2,1329.4,10.0,2505.829525921802,210.09,2170.6295259218023,2689.6295259218023,1.202,53.8,56.8,1402.2,10.0,50.80000000000018,0.014,-3.6,0,-3.0,1.0202727278430135,1.0116472545757071,0.9480815860790187,5062.459051843604,153.60999999999999,-2.0,0.0,0.002741979709350151,0.0047373158368468424
de_mirage,1337.5741421414343,150.95,1210.3741421414343,1585.3741421414343,1.1,44.0,51.2,411.2,6.6,1332.3741421414343,213.44,1031.3741421414343,1624.3741421414343,1.124,47.4,52.8,629.8,6.2,5.2000000000000455,-0.024,-1.6,1,9.0,1.0039028076540442,0.9786476868327402,0.6529056843442363,2669.9482842828684,-62.49000000000001,-3.3999999999999986,0.39999999999999947,0.006581112207963146,0.004663309084126096
de_ancient,1706.0560900212595,182.86,1512.8560900212594,1926.8560900212594,1.038,50.0,50.2,1143.0,8.6,1708.0560900212595,150.15,1521.8560900212594,1864.8560900212594,1.082,45.4,50.0,664.2,8.2,-2.0,-0.044,0.2,1,2.0,0.9988290782652371,0.9593345656192236,1.7208672086720866,3414.112180042519,32.71000000000001,4.600000000000001,0.40000000000000036,0.0054389209180898505,0.006615944426066821
de_anubis,1658.1376881754143,188.69,1443.7376881754142,1925.7376881754142,1.052,46.2,49.6,1611.4,8.0,1619.9376881754142,116.25,1447.7376881754142,1758.7376881754142,1.058,43.8,49.6,1088.6,7.8,38.200000000000045,-0.006,0.0,1,5.0,1.02358115394119,0.994328922495274,1.480249862208341,3278.0753763508283,72.44,2.4000000000000057,0.20000000000000018,0.005271759186040382,0.008528784648187633
de_nuke,1522.9104650972963,25.48,1489.1104650972964,1555.1104650972964,1.036,47.0,50.0,1036.4,7.8,1493.5104650972964,184.73,1212.1104650972964,1724.1104650972964,1.118,40.4,51.4,476.8,6.8,29.399999999999864,-0.082,-1.4,1,7.0,1.0196851650437444,0.9266547406082289,2.1736577181208054,3016.420930194593,-159.25,6.600000000000001,1.0,0.0377643504531722,0.005384159801862919
de_inferno,1496.2719555854576,183.57,1390.0719555854575,1822.0719555854575,1.138,44.8,50.0,314.6,7.4,1495.2719555854576,69.24,1390.0719555854575,1563.0719555854575,1.038,47.4,49.6,758.6,7.2,1.0,0.1,0.4,1,3.0,1.0006687746642104,1.096339113680154,0.414711310308463,2991.543911170915,114.33,-2.6000000000000014,0.20000000000000018,0.005417998591320366,0.014236902050113897
de_dust2,2159.9967754346835,305.3,1766.3967754346836,2618.3967754346836,1.15,43.2,53.0,1056.0,9.6,2083.7967754346837,199.33,1763.3967754346836,2310.3967754346836,1.144,52.6,51.6,1540.0,9.8,76.19999999999982,0.006,1.4,0,-4.0,1.0365678653975767,1.0052447552447552,0.6857142857142857,4243.793550869367,105.97,-9.399999999999999,-0.20000000000000107,0.00326477309826967,0.004991763590076374
de_anubis,1748.0104114161873,112.67,1630.0104114161873,1926.0104114161873,1.112,41.6,50.8,1028.4,8.4,1720.0104114161873,46.24,1663.0104114161873,1781.0104114161873,1.066,44.6,51.0,691.6,8.2,28.0,0.046,-0.2,1,8.0,1.0162789712284044,1.0431519699812384,1.4869866975130135,3468.0208228323745,66.43,-3.0,0.20000000000000107,0.008797395970792645,0.021168501270110076
de_mirage,1880.4611271941544,119.03,1789.0611271941543,2084.0611271941543,1.184,45.6,55.4,381.4,9.2,1935.6611271941542,80.94,1839.0611271941543,2020.0611271941543,1.104,46.4,50.2,1351.8,9.0,-55.19999999999982,0.08,5.2,1,3.0,0.9714826116903968,1.072463768115942,0.282142328746856,3816.1222543883086,38.09,-0.7999999999999972,0.1999999999999993,0.008331250520703158,0.0122040517451794
de_mirage,1940.1073939443586,162.79,1689.1073939443586,2137.1073939443586,1.076,46.4,49.6,1216.2,9.0,1924.7073939443585,199.16,1647.1073939443586,2210.1073939443586,1.114,45.6,50.0,1303.4,9.0,15.400000000000091,-0.038,-0.4,0,-2.0,1.008001216210034,0.9658886894075404,0.9330980512505754,3864.814787888717,-36.370000000000005,0.7999999999999972,0.0,0.006105378838756945,0.004996003197442047
de_dust2,2009.955358143239,279.87,1606.755358143239,2385.755358143239,1.072,47.0,50.2,2657.8,9.4,2013.3553581432388,228.13,1721.755358143239,2302.755358143239,1.09,47.6,51.0,2066.2,9.2,-3.3999999999998636,-0.018,-0.8,1,9.0,0.9983112767518917,0.98348623853211,1.2863227180331045,4023.310716286478,51.74000000000001,-0.6000000000000014,0.20000000000000107,0.0035603660056253783,0.004364334657181512
de_mirage,1792.5217564962848,91.35,1681.1217564962847,1914.1217564962847,1.168,47.0,53.4,1063.2,8.6,1776.9217564962846,199.5,1514.1217564962847,2060.1217564962844,1.102,45.8,50.6,1148.4,8.8,15.600000000000136,0.066,2.8,0,-8.0,1.0087792273030411,1.0598911070780397,0.9258098223615465,3569.4435129925696,-108.15,1.2000000000000028,-0.20000000000000107,0.010828370330265296,0.004987531172069825
de_mirage,1770.961160842377,193.68,1513.561160842377,2059.561160842377,1.092,50.4,52.0,1046.2,9.0,1763.1611608423768,235.07,1476.561160842377,2029.561160842377,1.266,47.2,51.0,476.8,8.6,7.800000000000182,-0.174,1.0,1,6.0,1.004423872402154,0.8625592417061612,2.1942114093959733,3534.122321684754,-41.389999999999986,3.1999999999999957,0.40000000000000036,0.00513663447709061,0.004236031685517008
de_ancient,1849.9235722091798,194.65,1564.5235722091797,2110.5235722091797,1.118,49.4,51.6,520.6,9.0,1828.7235722091798,474.59,1343.5235722091797,2318.5235722091797,1.294,44.0,53.8,821.6,8.6,21.200000000000045,-0.176,-2.2,0,-9.0,1.0115927854390752,0.8639876352395673,0.6336416747809153,3678.64714441836,-279.93999999999994,5.399999999999999,0.40000000000000036,0.005111167901865576,0.002102651443470216
de_overpass,2145.252569694222,116.47,2011.6525696942222,2267.652569694222,1.086,42.4,50.8,1599.8,9.8,2122.252569694222,134.31,1980.6525696942222,2291.652569694222,1.068,42.6,50.4,2891.4,10.0,23.0,0.018,0.4,0,-12.0,1.0108375413597985,1.0168539325842696,0.5532959811855848,4267.505139388444,-17.840000000000003,-0.20000000000000284,-0.1999999999999993,0.008512811781731506,0.007390436774813392
de_mirage,2143.821900848125,87.64,2019.021900848125,2236.021900848125,1.036,51.0,50.8,2567.8,10.0,2157.421900848125,76.89,2066.021900848125,2253.021900848125,1.056,48.2,50.8,2051.8,10.0,-13.599999999999909,-0.02,0.0,1,7.0,0.9936961796880557,0.9810606060606061,1.2514864996588362,4301.24380169625,10.75,2.799999999999997,0.0,0.01128158844765343,0.012838618564642445
de_mirage,2183.1633705922677,149.23,1997.7633705922676,2342.7633705922676,1.212,42.8,52.4,2060.6,9.8,2200.3633705922675,108.54,2080.7633705922676,2365.7633705922676,1.114,45.2,51.2,2622.6,10.0,-17.199999999999818,0.098,1.2,0,-2.0,0.9921831092855494,1.0879712746858168,0.785708838557157,4383.526741184535,40.68999999999998,-2.4000000000000057,-0.1999999999999993,0.006656460094521734,0.009129085265656381
de_dust2,2306.3165885253898,190.58,2077.3165885253898,2526.3165885253898,1.124,45.4,50.8,3462.4,10.0,2301.9165885253897,181.08,2017.3165885253898,2452.3165885253898,1.152,46.0,53.0,1959.2,10.0,4.400000000000091,-0.028,-2.2,0,-2.0,1.001911450667645,0.9756944444444446,1.7672519395671702,4608.233177050779,9.5,-0.6000000000000014,0.0,0.005219751539826704,0.005492091388400702
de_mirage,1079.5944932413765,96.42,970.3944932413765,1189.3944932413765,1.024,43.4,51.4,96.0,4.4,1060.1944932413764,116.35,934.3944932413765,1203.3944932413765,0.982,47.8,59.0,97.6,4.6,19.40000000000009,0.042,-7.6,0,-3.0,1.0182985293016262,1.0427698574338087,0.9836065573770493,2139.788986482753,-19.929999999999993,-4.399999999999999,-0.1999999999999993,0.010264832683227263,0.00852151682999574
de_dust2,926.9957963472551,227.01,601.7957963472551,1142.795796347255,0.898,48.6,46.4,201.6,3.8,901.9957963472551,281.28,587.7957963472551,1126.795796347255,0.97,39.0,48.6,256.4,3.8,25.0,-0.072,-2.2,0,-6.0,1.027716315421026,0.9257731958762887,0.7862714508580344,1828.9915926945102,-54.26999999999998,9.600000000000001,0.0,0.004385772553835358,0.0035425818336403576
de_ancient,999.5512480653456,273.16,599.1512480653456,1333.1512480653455,0.908,48.2,48.0,146.8,4.0,1011.3512480653457,195.03,723.1512480653456,1202.1512480653455,1.022,44.0,52.6,91.0,4.4,-11.800000000000068,-0.114,-4.6,0,-5.0,0.9883324413525244,0.888454011741683,1.6131868131868132,2010.9024961306914,78.13000000000002,4.200000000000003,-0.40000000000000036,0.0036475051065071487,0.005101260011222772
de_overpass,1740.1427859208404,271.09,1445.9427859208404,2099.9427859208404,1.296,49.8,56.8,521.4,8.4,1655.9427859208404,281.17,1308.9427859208404,1960.9427859208404,1.246,50.4,55.4,404.4,8.0,84.20000000000005,0.05,1.4,1,4.0,1.0508471673755189,1.0401284109149278,1.2893175074183976,3396.0855718416806,-10.080000000000041,-0.6000000000000014,0.40000000000000036,0.003675254511374913,0.0035439628592692347
de_mirage,1373.252344758473,166.76,1169.6523447584732,1579.6523447584732,1.074,51.8,59.4,158.0,6.4,1336.252344758473,220.14,1034.6523447584732,1629.6523447584732,1.028,51.6,50.2,304.2,6.2,37.0,0.046,9.2,1,3.0,1.0276893807858483,1.0447470817120623,0.5193951347797502,2709.504689516946,-53.379999999999995,0.19999999999999574,0.20000000000000018,0.005960896518836433,0.004522022248349462
de_nuke,1489.1611608423768,149.62,1258.561160842377,1643.561160842377,1.054,50.8,50.2,914.2,7.2,1481.3611608423769,370.5,1159.561160842377,2108.561160842377,1.096,48.0,53.2,172.2,7.0,7.7999999999999545,-0.042,-3.0,0,-5.0,1.0052654276392425,0.9616788321167883,5.308943089430895,2970.5223216847535,-220.88,2.799999999999997,0.20000000000000018,0.006639224538573895,0.0026917900403768506
de_ancient,1419.2231841472028,233.42,1284.4231841472028,1832.4231841472028,1.248,48.8,53.8,824.2,6.8,1399.4231841472028,111.79,1259.4231841472028,1555.4231841472028,1.016,53.2,49.6,488.4,6.6,19.799999999999955,0.232,4.2,1,2.0,1.0141486865619322,1.2283464566929134,1.6875511875511877,2818.646368294406,121.62999999999998,-4.400000000000006,0.20000000000000018,0.004265847623922874,0.0088660342228921
de_anubis,1385.558706272327,175.37,1136.358706272327,1550.358706272327,1.08,49.4,50.2,472.8,6.4,1324.358706272327,142.84,1151.358706272327,1508.358706272327,1.012,49.8,50.4,478.6,6.4,61.200000000000045,0.068,-0.2,0,-5.0,1.0462110451723912,1.0671936758893281,0.987881320518178,2709.9174125446543,32.53,-0.3999999999999986,0.0,0.005669898508816692,0.006952169076751946
de_mirage,1241.3530122718166,94.43,1102.7530122718167,1344.7530122718167,1.022,46.0,49.8,1935.6,5.6,1300.9530122718168,30.63,1258.7530122718167,1330.7530122718167,1.076,43.8,52.2,1034.2,6.4,-59.600000000000136,-0.054,-2.4,0,-4.0,0.9541874307236337,0.949814126394052,1.8715915683620188,2542.3060245436336,63.80000000000001,2.200000000000003,-0.8000000000000007,0.010478885046631038,0.03161555485298767
de_ancient,1576.4179485468173,136.03,1338.4179485468173,1672.4179485468173,1.072,47.8,50.4,1261.6,7.6,1528.6179485468174,81.24,1414.4179485468173,1633.4179485468173,1.032,43.0,50.2,1232.8,7.6,47.799999999999955,0.04,0.2,0,-4.0,1.0312700763754874,1.0387596899224807,1.0233614536015574,3105.035897093635,54.790000000000006,4.799999999999997,0.0,0.007297672042618404,0.012159533073929961
de_anubis,1441.6878104205573,150.62,1331.2878104205572,1677.2878104205572,1.11,46.8,50.2,1087.2,6.6,1437.6878104205573,151.61,1320.2878104205572,1618.2878104205572,1.038,45.8,49.8,1219.8,7.2,4.0,0.072,0.4,0,-11.0,1.002782245193294,1.069364161849711,0.8912936546974914,2879.3756208411146,-0.9900000000000091,1.0,-0.6000000000000005,0.0065954359583168445,0.00655265054714632
de_anubis,1397.6186933909657,120.88,1256.6186933909657,1507.6186933909657,1.036,45.0,49.2,1967.6,6.8,1389.0186933909658,163.83,1267.6186933909657,1677.6186933909657,1.058,44.6,49.8,1637.0,6.4,8.599999999999909,-0.022,-0.6,1,4.0,1.0061914213544563,0.9792060491493384,1.201954795357361,2786.6373867819316,-42.95000000000002,0.3999999999999986,0.39999999999999947,0.008204791598293404,0.00606685676151186
de_dust2,1347.0239109787694,140.99,1097.6239109787693,1427.6239109787693,1.068,45.2,50.0,692.2,6.6,1324.4239109787693,22.93,1299.6239109787693,1357.6239109787693,1.072,46.2,52.6,736.6,6.0,22.600000000000136,-0.004,-2.6,1,3.0,1.0170640229405843,0.996268656716418,0.9397230518598969,2671.4478219575385,118.06,-1.0,0.5999999999999996,0.0070427494894006615,0.041788549937317176
de_inferno,1000.736568466238,372.04,622.9365684662381,1558.936568466238,1.102,45.8,50.6,91.8,4.4,959.736568466238,351.59,494.9365684662381,1343.936568466238,1.036,42.4,48.8,269.2,3.8,41.0,0.066,1.8,1,4.0,1.042720056051967,1.0637065637065637,0.3410104011887073,1960.473136932476,20.450000000000045,3.3999999999999986,0.6000000000000005,0.00268067767531632,0.002836155307864659
de_dust2,873.8219008481249,207.9,690.0219008481249,1196.021900848125,1.08,41.2,48.0,102.4,3.6,887.4219008481249,256.26,558.0219008481249,1229.021900848125,1.022,40.2,44.4,237.4,3.4,-13.600000000000023,0.058,3.6,1,2.0,0.9846747077269535,1.0567514677103718,0.4313395113732098,1761.2438016962496,-48.359999999999985,1.0,0.20000000000000018,0.004786979415988511,0.003887118090647594
de_ancient,1048.1957963472553,129.33,949.7957963472552,1270.7957963472552,0.99,42.2,47.8,63.8,4.6,1023.195796347255,291.84,742.7957963472551,1394.795796347255,0.986,49.4,44.8,142.8,4.2,25.000000000000227,0.004,3.0,1,4.0,1.024433251279226,1.0040567951318458,0.4467787114845938,2071.39159269451,-162.50999999999996,-7.199999999999996,0.39999999999999947,0.0076728305071740955,0.003414834039065702
de_mirage,1144.4788836833134,233.91,819.6788836833134,1431.6788836833134,1.114,44.0,49.8,444.0,5.0,1078.6788836833134,234.69,695.6788836833134,1313.6788836833134,1.008,47.0,51.6,98.6,4.8,65.79999999999995,0.106,-1.8,0,-8.0,1.0610005451996203,1.1051587301587302,4.503042596348885,2223.157767366627,-0.7800000000000011,-3.0,0.20000000000000018,0.004256949470009791,0.004242861385718529
de_nuke,2116.0287823009457,114.16,1944.0287823009457,2257.0287823009457,1.126,49.0,52.2,849.2,9.8,2115.6287823009457,240.48,1835.0287823009457,2417.0287823009457,1.108,48.2,51.4,1434.0,9.6,0.40000000000009095,0.018,0.8,1,11.0,1.0001890690859125,1.0162454873646207,0.5921896792189679,4231.657564601892,-126.32,0.7999999999999972,0.20000000000000107,0.00868357068426537,0.00414112970018221
de_mirage,2173.610112654819,330.06,1714.810112654819,2559.810112654819,1.06,51.8,50.4,2252.6,9.4,2148.410112654819,251.81,1836.810112654819,2418.810112654819,1.134,50.0,52.4,1198.4,9.6,25.200000000000273,-0.074,-2.0,1,8.0,1.0117296040693369,0.9347442680776016,1.8796728971962615,4322.020225309638,78.25,1.7999999999999972,-0.1999999999999993,0.0030206004953784813,0.003955539733396622
